9e4262fa-bc7d-42bd-8382-51b1ef1518ca|Continuemos impertérritos la labor, que, al fin, llegará nuestro turno.
c2f89fe1-0647-4554-953f-bfd2444cae75|Ejemplo elocuente de incansable perseverancia nos dio una mujer gloriosa, Mad.
dece3dd5-ada6-4a5d-a0fa-e0e1d7e9c66d|Y sospechando que aquella materia tan activa encerraba un cuerpo nuevo, emprendió, con el concurso de M.
047c43eb-7ac1-4444-b8d1-bdc23cfecc73|Y, sin embargo, estos libros se han redactado en uno o dos años, pacíficamente, sin febriles apresuramientos.
c006f766-0656-4d35-81c6-2c0bce676360|Así lo han confesado sabios ilustres al ser interrogados tocante al secreto de sus creaciones.
736fc07e-873f-4b6d-98a6-a6a78192365a|Mora en un plano superior de humanidad, desinteresado de las pequeñeces y miserias de la vida material.
5bdb867d-7184-42fe-b5bd-d2dbaceb0657|Con todo eso, el sabio sincero y de vocación permanece profundamente humano.
252084ad-4375-45ac-82c3-f0e0443001a1|En el amor a sus semejantes, excede a los mejores.
d132a264-f9e7-4508-b695-5e5737bd9a8c|Se ha expuesto muchas veces el contraste existente entre la figura moral del sabio y la del héroe.
b31fd0b1-3821-46d8-91d8-fa8a685cc132|Ciertamente la gloria del científico no es tan popular ni ruidosa como la del artista o del dramaturgo.
78da3a99-091e-4cbc-9cb1-c775c081ecf4|Pero el sabio tiene también su público.
9c124eca-3eb4-4342-8c71-1a79acaa4cae|Entre los sentimientos que deben animar al hombre de ciencia, merece particular mención el patriotismo.
7f956429-4cf9-4021-ae0d-2c9d6ad823f8|Bajo este aspecto, son eficacísimos los Congresos científicos internacionales.
b3a1132b-9b5c-4c97-9211-d51dd81f2ffe|Obran como estimulantes del progreso y garantizan nuestra propia dignidad.
4abf5406-e204-4bee-ad8d-2e4d602a5e66|Se lucha por la gloria de la patria, como se lucha por el honor de su nombre.
73c8fbf4-05b6-43b6-bde9-d5131c76cd01|Y entre ellas ninguna tiene en sus anales hazañas más gloriosas que el amor de la patria.
86fabd04-2530-4f67-a92f-030c735d5a84|Acerca de esto, Eucken, entre otros, ha escrito páginas admirables.
c6f8a478-1b62-4011-a16f-ea214ed9596c|Fortalecido con este sentimiento hedonista, el hombre de ciencia desafía hasta la injusticia.
b9b93c92-cd9e-4ebe-b6de-72cafe0b83ee|Lo que debe saber el aficionado a la investigación biológica.
d0f48c81-e7d2-4387-9f74-980bd72adb47|Descubrir, como ha dicho Laplace, es aproximar dos ideas que se hallaban separadas.
e3bb8678-7c6e-40ee-9555-71119b8ee04f|Los estudios filosóficos constituyen, sobre todo, buena preparación y excelente gimnasia para el hombre de laboratorio.
71016293-9de2-489e-88a6-f17bb015e900|Tan sorprendentes experimentos son pura consecuencia de las variaciones químicas o físicas provocadas en el ambiente celular.
bb5c6dd4-2c1c-4155-8db1-397dec366e39|Los enciclopedistas modernos, como Herbert Spencer, Mach, Wund, etc.
f2a4ffd2-3b65-4ced-8f68-bc7e517cf3ff|Semejante división del trabajo, además de buena táctica, constituye ineluctable necesidad.
39ca419e-7bee-42cc-9194-4b68dc303914|El entendimiento inquisitivo es como un arma de combate.
c1d3423c-e204-498f-afd9-a24d07b7c1cc|Si en ella se labra un solo filo, tendremos una espada tajante.
2795bda3-1606-4e6e-8b78-d6c96981d2b4|Como el acero informe, nuestro intelecto representa una espada en potencia.
85cc7cd0-f890-43a6-a4bf-b99633334d47|Merced a la forja y lima del estudio, transfórmase en el templado y agudo escalpelo de la Ciencia.
1a3f6b06-58e4-4d5b-a8bc-548a720dae8b|Después del alemán siguen en orden de importancia el inglés y el francés.
581fb01e-e38d-4211-89ed-bc9850486654|Ni es lícito ignorar que en algunas disciplinas científicas Italia marcha a la cabeza del progreso.
b2dcfe1d-540c-474f-8a56-4af9c18ab2ef|A la hora presente se publican trabajos científicos en más de seis idiomas.
d1941c9e-561f-4ff0-b5ad-c890a127187f|En general, puede afirmarse que el libro refleja ya una fase histórica de la Ciencia.
b07ad6a2-8755-4618-8c1a-9d6aa36ddce5|Las cabezas humanas, como las palmeras del desierto, se fecundan a distancia.
f8103292-65ef-40cd-b41a-dd62cd71698c|En la Ciencia, como en la vida, el fruto viene siempre después del amor.
3b14ab6d-09ac-4db9-9f7c-b068c3b1663e|Nuestro novel hombre de ciencia debe huir de resúmenes y manuales como de peste.
0c9685de-6806-4d3d-87e3-01d7139af28a|Buenos para la enseñanza, los manuales son pésimos para guiar al investigador.
a60be302-9697-4f87-801c-38fd666213b2|Toda descripción, por objetiva e ingenua que parezca, constituye interpretación personal, punto de vista propio del autor.
14983a49-a1b9-463a-898f-6d9882e8df99|En presencia del sublime espectáculo, sentí como una revelación.
1f157db0-bf66-46df-8ece-6b5b4cab9687|A veces, el descubrimiento constituye el premio de la diligencia.
a3000e5d-c0ac-4c53-a83e-34522cf7e3c6|Trátase de aplicar un procedimiento reciente, y apenas explotado, a temas nuevos.
075c0fa3-9bd7-49b0-821f-2d828de779f3|Semejante táctica ha suscitado grandes y fáciles progresos en los vastos dominios de la Bacteriología, Anatomía e Histología comparadas.
f82e0953-308d-4005-9405-1854db00e9b0|Desgraciadamente, en las Ciencias biológicas casi todos los recursos analíticos débense al azar.
9ce8a6a0-9415-4b5a-b8aa-35b8afeacaae|Y esto nos lleva a decir algo de la casualidad en la esfera de la investigación científica.
558c9837-ccfb-4e69-90a2-f6395f2d5d77|Bernard, imaginando experimentos encaminados a sorprender el órgano destructor del azúcar, halló la función glucogénica del hígado, etc.
54053463-a672-427a-b9ad-190eb15a729d|En fin, ejemplos recientes de casi milagrosa fortuna son los estupendos descubrimientos de Röntgen, Becquerel y los Curie.
732404b5-7e5b-4dff-9fd2-769e1def1448|Puesta en acción la bobina, miró a la pantalla y vio con extraordinario asombro que esta se iluminaba intensamente.
cfbe4ec3-d80c-4223-bb65-671c245d7b60|Deseando confirmar esta conjetura y bien preparado, además, para tal linaje de indagaciones, M.
0ca92b12-d7d9-4a37-9191-283e586b982d|Pero corrían los nebulosos días de febrero, y el sol no se dignaba aparecer.
68741772-0877-4e8c-ad4d-d5a56392f49f|Aguijado por ella, ocúrrele cierto día extraer la placa de su envoltura protectriz, y revelarla a la ventura.
484b8fab-c57a-4582-b645-7186824721c7|Mas lo chocante y estupendo del caso fue que M.
3835e2f5-1c53-4627-80a6-484e31a928c7|Así y todo, no ha de faltarnos labor, y labor fecunda.
0fe5368e-e6f6-4b88-b87b-1eeba778b034|Todo ese cúmulo de problemas suscitados por la nueva conquista científica, constituye terreno fecundísimo para el novel investigador.
79554000-8c25-4eb3-8734-7ed1132df451|Es consejo de buen sentido que Darwin daba a sus discípulos cuando le demandaban tema de estudio.
3ec10544-3a04-440d-8ac1-d55b98931f47|No nos engañen el optimismo y el buen deseo.
8741c9b5-6547-472f-8dd9-c4eb5d2744b6|No hay, por fortuna, en este punto que insistir mucho para rectificar juicios sociales equivocados.
9957d1db-9a91-401c-8974-1edab393c54a|Nadie ignora que vale quien sabe y actúa, y no quien sabe y se duerme.
0db1896a-06cb-4fff-b0b7-a2688148d830|En cosa de más enjundia hay que emplear nuestras neuronas.
46b5c290-bf7a-4b4b-9002-479d912fd7a4|Y, sin embargo, un error funesto esteriliza sus afanes.
5bb6f490-8a4e-4af1-9999-d777cc2a94a7|Evolucionistas convencidos en teoría, resultan providencialistas en la práctica.
6fbfa513-c29a-4edf-87ae-678007020efe|Como si confiaran en el milagro, desean estrenarse con hazaña prodigiosa.
14413c3b-e26b-43ad-b045-44b00a479a18|Distínguense fácilmente por la ebullición y superabundancia de ideas y de planes de acción.
8427c1f1-794a-451d-91cc-04d56fe749e8|Ante sus ojos optimistas, todo aparece de color de rosa.
9e1262b5-bb74-4472-ab6e-d97ade6513ee|La realidad es que no trabajan bastante; fáltales perseverancia.
6b6291b9-28a6-4379-8c7f-ec40584e51fb|Reposo y disciplina conventual reinan en el laboratorio, donde no hay una mancha ni se oye el menor rumor.
896e0264-4e30-41a2-906b-aa6ff4393502|En los amplios bolsillos del organófilo las llaves sonajean de continuo.
065f0be9-ed2d-4777-8204-06e9e3a07dc7|Imposible que el ayudante o los alumnos consulten, en ausencia del profesor, la monografía o el aparato imprescindibles.
79c92953-c8cc-40e2-974a-0d9337a160f6|Microscopios, espectroscopios, balanzas de precisión, reactivos, etc.
6947bb5b-5707-4242-8ae4-d7777fc38fdf|Creen ser buenos docentes y celosos funcionarios y, en realidad, son excelentes amas de casa.
cdfb163f-d104-465d-a448-82cc42cab716|Claro es que de los organófilos empedernidos no puede sacarse partido.
332e01e8-7304-4bf1-9d9b-ee72be8e5f9a|Flexibles todavía las coyunturas mentales, harán bien en cambiar de dirección en cuanto soplen vientos favorables.
a995f456-7d3f-4e9b-9f4a-a3fef84e75e6|Pretenden ver en grande y viven en las nubes.
0283654f-2565-439b-84b3-41464435538b|Prefieren el libro a la monografía y las hipótesis brillantes y audaces a las concepciones clásicas, pero sólidas.
92a883a9-d0fa-4640-bcae-1c385f57631d|Para ellos lo esencial es la estética de la concepción.
63ce021c-f442-42bf-970e-2068441c3299|Poco importa que se funde en el aire, con tal de que sea bella e ingeniosa, ponderada y simétrica.
0a3938e5-893d-4c32-bdb4-ff0cd546efd5|Como es natural, las decepciones persiguen al teorizante.
b9c782d7-d455-40d4-8649-f1d47396e9e3|En el fondo, el teorizante es un perezoso disfrazado de diligente.
6b90306d-6ea2-4d69-bd48-59d2c7366982|Sin percatarse de ello, obedece a la ley del mínimo esfuerzo.
25efb919-0c7a-433c-a834-cf1fffe7028e|Porque es más fácil forjar una teoría que descubrir un fenómeno.
17bcf196-d2fa-4f99-893f-8652bb635ece|Ellas te acarrearán la enemiga de los sabios.
c00db83c-c873-4c09-80e3-82bda31af6f7|Las teorías son, en efecto, peligrosísimas para el porvenir de un principiante.
e9a17b30-8173-4ff0-8d4c-371dc6978636|Adquiramos primero personalidad seamos obreros útiles; más adelante veremos si se nos consiente ser arquitectos.
a917eada-627b-415b-a9e2-44b3e1b413f1|La hipótesis constituye interrogación interpretativa de la naturaleza.
3f9fde6a-afdb-42bd-bdf6-50ad93d0fe1d|Forma parte de la investigación misma, como que representa su fase inicial, su antecedente casi necesario.
a9f5316a-da60-4ae6-997d-956544fc26a8|Las hipótesis pasan, pero los hechos quedan.
e6199e96-1893-46d7-9ba2-3ecb58083016|Las teorías nos abandonan, los hechos nos defienden.
bbf3eaac-d127-411a-af50-e06d36f490f3|Entonces, y solo entonces, será oído con respeto y discutido sin desdén.
f4752769-ee1f-46a7-981c-b87205d8ec67|Y si la fortuna le acompaña, ceñirá al fin la doble corona de investigador y de filósofo.
f55aa41b-7cec-4eb4-a18b-5692944bb88d|Nuestro propósito ha sido ponerles delante el espejo donde, tanto ellos como sus discípulos y admiradores, contemplen su deformidad.
0e7effef-3120-4b5d-bc7d-29561f6ad87a|No confiamos, empero, en la eficacia de nuestro diagnóstico para corrección de los maduros y osificados.
77d5b762-3fa1-4a6d-b6ec-e41ec6a2a5ab|A los jóvenes que, en su candor, envidian prestigios más que discutibles, se dirigen nuestros consejos.
f68f6689-b992-423b-bc27-e753fec32e7c|En él se desvanecen viejos prejuicios y se contraen sublimes contagios.
ded7238e-0eeb-4415-abd8-d8f8abb3eadf|Condiciones sociales favorables a la obra científica.
16b485cf-682c-4b62-81b2-4748f7df0761|Pero la sociedad no debe contar con los héroes, por si no tienen a comodidad de aparecer.
1033b756-bccc-4ff2-8532-bd04a139370a|Tiene el político sus debilidades, pero tiene también sus noblezas.
b7f3b807-9aba-4e7b-8d63-07f481020ae8|Y por encima de todo cultiva la habilidad y la travesura.
dc54765f-8fad-43c9-b277-b215e423b1c6|Claro es que las susodichas facilidades de trabajo se dispensan de preferencia a profesores aventajados y de indiscutible autoridad.
2dd917f4-5451-461c-b557-c10de249420f|Con mayores obstáculos tropezarán los aficionados ansiosos de renombre.
918f74b5-fcf5-4b55-bb76-4e0a3f0b1d9a|En ausencia total de recursos materiales, todo principiante deberá recurrir al laboratorio oficial.
ed1b6c6c-091b-4823-bf7c-e11d74e21da9|Y conseguirá, si se lo propone, figurar entre los íntimos del maestro.
9348c827-5940-4b7b-ac77-e9ced91d3d88|Sin duda que el Establecimiento oficial nos ofrece, con el maestro, guía valioso y, en muchos casos, irreemplazable.
08d34d8b-48b6-4b21-bfee-f569aaabd880|Pero la labor en común adolece de muchos inconvenientes.
f10a36b1-cd64-427b-985f-59b211edb9a5|En condiciones tales, y más si el guía deja algo que desear, vale más trabajar a solas.
beb13715-22e1-4eea-b208-45ffd2491b1a|Procurarse las herramientas necesarias, cuesta muy poco.
7c67c5ff-e38c-4d41-9977-1e08edc85f16|Misérrimos habrán de ser los profesores, naturalistas, médicos, farmacéuticos, etc.
2d92a35e-7966-4001-b555-ce10c9cac154|Permítasenos la inmodestia de citarnos a este propósito.
746d6a3c-87d7-46f9-8063-fed7a93e7049|Notorio es que la mayoría de los descubrimientos fisiológicos, histológicos y bacteriológicos, etc.
35178d85-c0dd-4141-bcc8-6a63f5dc351b|El laboratorio oficial, cómodo y suntuoso, llegó más adelante, como galardón del éxito científico.
a62341b5-2e21-428e-ba37-a622778a7698|A docenas podrían citarse ejemplos clásicos de modestos comienzos.
bb29810f-75f6-4462-86a1-663c28020efa|El gran Berzelius inició sus descubrimientos químicos en el obrador de su botica.
14ea29f8-bea7-45c4-b977-022693615261|El entusiasmo y la perseverancia hacen milagros.
7ddcce70-de7d-41be-8aab-ce4021fb9a49|A lo más, la mezquindad económica nos condenará a limitar nuestras iniciativas, a achicar el marco de la indagación.
db124c96-3b13-473b-8069-66247aca2d5f|En suma, un presupuesto total de uno.
df6a6b8d-55a7-41bc-9b1f-ff2613de4a2a|La norma de confinarse en uno o en corto número de temas, posee valor absoluto.
0701ac4f-0689-4583-a8f3-4b67052ccf8d|He aquí un inconveniente más de la manía enciclopédica, contra la cual hemos protestado en capítulos anteriores.
d3121189-b7e2-4ec7-b10a-eb2a93d007ff|Para el amante de la observación la práctica profesional constituye el mejor aliado del laboratorio.
b5c078ba-52b4-4527-b31a-2a27338481c0|Supongamos que el hombre de carrera sea médico con regular clientela.
847aa3e5-8b75-4e73-b3d5-402e488024e6|Lejos estamos de condenar las excelencias de la división del trabajo.
f3f3caa0-647c-4116-89b6-16dac5563ac8|Pero convengamos en que la excesiva fragmentación de la labor científica entraña algunos inconvenientes.
08fbfa3b-436b-468d-ac43-eb4e10d05040|Los afanes del hogar restan fuerzas morales y económicas a la obra de investigación.
f354cd95-3388-461a-b1a9-043161fbdd33|Porque somos demasiado imperfectos para consagrar por igual nuestro fervor a dos nobles causas.
bc63c865-739b-467d-86be-61d3284475f7|El ansia del cielo desinteresa de la tierra.
96d2c09f-2815-482b-a1db-be6c69acb03c|Notorio es que los psicólogos, abismados en la contemplación del espíritu, desprecian el cerebro.
2bd38dd0-6364-4f44-8364-ca49441ca6f3|Quienes se preocupan del diablo, se ríen del microbio.
8ca9d861-3ffc-4726-ab9c-e57c1f249c05|Y la aspiración a la gloria eterna nos aleja de la gloria humana.
59a09f56-4636-41c9-aeda-4c970e8642ac|Como el patriotismo, la pasión de la gloria debe sugerirse y nunca analizarse.
c1c32c69-b37f-459d-86b9-662ff167a5f8|Mas la vida cenobítica resultaría para la mayoría de los sabios intolerable sacrificio.
a20b5298-857b-4e5e-8425-9894bec11fe3|Parece que este ideal de íntima convivencia fue realidad en la famosa escuela de Alejandría.
f9c38b63-09af-4ae8-85ee-6655225be5f3|Sin embargo, aquellos célebres geómetras y astrónomos fueron sin duda casados.
b41b27b0-0c9e-4333-8894-e6db3c8c5a2a|Si la mujer es un mal, convengamos en que es un mal necesario.
0431fd79-a891-4dc7-a992-2ce2d8f5d66f|Además, mala táctica de conquistar adeptos sería brindarles la abstención y el martirio.
6389ade2-e897-4898-b3af-8722a6fbb0f6|Sea abnegado quien pueda, pero no impongamos a nadie la abnegación.
24ce41bd-c829-48b3-8221-c6a57b48da32|He aquí un punto en que la tutela del Estado resulta necesaria.
d5599f17-7043-4777-81af-7fd6ca603f71|Y el sabio ha acabado por tener firma tan acreditada en el libro científico como en el libro talonario.
6eef6bce-d253-4325-977c-2d711a654317|Muy alejados nos hallamos todavía en España de este ideal económico.
22b18ccc-bbb5-4d1d-916d-19ecec413a21|Pero aunque el Estado fuera sordo a nuestros clamores, no debemos amilanarnos.
57be2339-0e1d-4611-a1c2-cdada7112fb0|Sirva con igual devoción sus ideales y sus buenos instintos.
c7412c4e-bd73-428e-b5bf-c6c09512a6e5|Para su labor, entréguese a las investigaciones baratas, que piden poco material y mucho esfuerzo.
07d0640c-7531-467e-a4d7-12b849d59eb3|Con estos ingresos complementarios dará pábulo a sus nobles afanes, sin renunciar a legítimas expansiones del hogar.
d7332b99-dcc2-4050-92be-220faeec4b88|Si su labor es realmente meritoria, el premio vendrá a sorprenderle en su rincón.
5ee98dee-097f-4bca-a5dd-dd9130d78b1c|Y sobre todo, que evite a todo trance que se la elijan los demás.
eb02ab92-3881-4dff-acd5-d458bcc430d2|Poco hay que insistir para justificar el matrimonio del sabio.
9889aafd-9140-40f4-87b3-fe568ade95b9|Por otra parte, el soltero vive en plena preocupación sexual.
4b8e9b42-9af6-4ba0-b3c3-e9d58c821571|En él la intriga galante interrumpe demasiado la marcha de la intriga especulativa.
2a2f7447-561e-47da-bba5-b64387527195|Y, según es notorio, no hay más seguro medio para despreocuparse de mujer que satisfacerse de mujer.
e12c8714-cfae-453f-9a27-87b46d040338|Ambas tendencias, la centrípeta y la centrífuga, la de concentración y de expansión, son legítimas y necesarias.
bc33f571-40a3-4086-8790-e9cff98a35e8|De su armonía y acomodo dependen la prosperidad de la raza y los avances de la civilización.
9cc735a6-d73e-451f-ad57-9e157cb6fd30|Séanos lícito dar aquí nuestro parecer, con las naturales reservas y miramientos.
5e14a803-fd7f-478b-a721-6cf68149b851|Hay, pues, que renunciar a tan grata compañía.
503a348a-89ee-4322-a133-3850e20c5bfb|Mujer semejante, inteligente y ecuánime, rebosante de optimismo y fortaleza, constituye la compañera ideal del investigador.
81783060-6526-4664-a772-1f217ee2f69b|El caso, repetimos, no es excepcional en las venturosas naciones del Norte.
